Year,Gender,Texas_Born,Month_Born,Day_Born,Year_Born,Height,Arm_Span,Length_Foot,Hand_Length,Weight,Dominant_Hand,Snaps_Left,Snaps_Right,Heartrate,Eye_Color,Corrective_Lens,Type_Lens,Live_Campus,Transport_Type,Commute_Minutes,Mother_Age,Father_Age,Mother_Education,Num_Siblings,FirstGen,HSGrad,Calculus,APStats,Math_Grade,HS_GPA,GPA,Smoke,Drink,Hours_Sleep,Tire,Num_Languages,Favorite_Season,Vegatarian,Hours_Work,Favorite_Status,Semester,Smester2,Course
2016,Male,Yes,Jun,24,1995,62,60,9,,140,Right,40,40,23,Brown,No,No correction,No,Bus,30,36,30,Some college (no degree),3,No,No,Yes,No,B,3.4,3.2,1789,25,10,front left,7,Summer,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Nov,3,1995,68,68,9,8,175,Right,31,23,26,Brown,Yes,Contacts,No,Bus,22,30,40,Some college (no degree),1,No,Yes,Yes,Yes,A,3.5,3.75,723,0,0,front right,5,Summer,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Male,No,Jun,25,1987,64,24,10,5,180,Right,45,38,72,Brown,No,No correction,No,Bus,20,19,25,High School degree,3,Yes,Yes,Yes,No,C,3.2,3.06,200,0,0,front right,8,Summer,No,23,Healthy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Sep,4,1993,64,44,9,6,162,Right,104,108,30,Brown,Yes,No correction,No,Carpool,7,27,27,Master's degree,1,No,Yes,No,Yes,A,3.2,2.9,1833,0,2,rear right,10,Winter,No,3,Rich,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Jul,28,1995,61,14,9,6,140,Right,34,49,24,Brown,No,No correction,Yes,Walk,7,18,32,None,1,Yes,Yes,Yes,No,A,3.9,4,0,0,0,front left,6,Spring,No,21,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Mar,2,1995,65,65,7,5,123,Right,92,84,28,Brown,Yes,Contacts,No,Bus,20,29,22,Some college (no degree),2,Yes,Yes,Yes,No,A,3.8,3.11,770,0,0,front right,10,Spring,No,0,Healthy,Spring,Spring 2016,MATH 2328
2016,Female,No,May,10,1985,65,62,8,8,170,Right,45,39,65,Brown,No,No correction,No,Bus,20,30,44,High School degree,0,Yes,Yes,Yes,No,A,3.7,2.84,933,0,1,rear left,11,Summer,No,30,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Dec,16,1993,72,72,11,7,202,Left,10,0,72,Blue,No,No correction,No,Car (by yourself),12,30,26,High School degree,4,No,Yes,Yes,No,B,3.3,3,2000,0,5,front left,6,Summer,No,30,Rich,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Sep,27,1992,72,72,11,7,150,Right,49,17,28,Green,Yes,Contacts,No,Car (by yourself),38,31,36,Some college (no degree),1,No,No,Yes,No,D,2.5,2.5,800,10,5,rear left,8,Summer,No,12,Healthy,Spring,Spring 2016,MATH 2328
2016,Female,No,Oct,29,1997,65,60,7,4,130,Left,48,43,18,Hazel,Yes,Contacts,No,Car (by yourself),30,25,27,Some college (no degree),1,Yes,No,No,No,A,3.75,3.77,237,0,0,front left,7,Summer,No,20,Healthy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Feb,2,1995,66,67,9,7,155,Right,58,62,28,Blue,Yes,Glasses,No,Bus,30,42,41,Bachelor's degree,3,No,Yes,No,No,B,3.33,3.5,1168,0,1,front right,5,Fall,No,0,Famous,Spring,Spring 2016,MATH 2328
2016,Male,No,Sep,12,1995,67,25,10,6,130,Right,30,28,55,Blue,Yes,Glasses,No,Bus,19,29,35,Bachelor's degree,2,No,Yes,Yes,No,A,3.9,4,489,0,2,front right,4,Summer,No,25,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Nov,12,1996,60,58,37,7,117,Right,45,40,23,Brown,No,No correction,No,Bus,15,34,32,High School degree,1,Yes,Yes,Yes,No,A,2,3,100,0,0,front right,7,Spring,No,20,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Jan,7,1995,65,,10,6,131,Right,55,66,24,Brown,No,No correction,Yes,Walk,13,35,45,Bachelor's degree,3,No,Yes,Yes,No,B,3.3,3.8,921,0,0,front left,0,Summer,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Jan,7,1995,67,72,12,8,150,Right,41,40,18,Green,No,No correction,Yes,Walk,5,32,27,Bachelor's degree,1,No,Yes,No,No,C,3.02,2.27,102,0,0,rear right,12,Winter,No,0,Rich,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Sep,24,1988,68,80,11,7,150,Right,40,40,15,Brown,No,No correction,No,Bus,25,28,33,Some college (no degree),2,No,Yes,No,No,A,3,3.2,0,0,0,front left,6,Summer,No,20,Healthy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Oct,19,1994,61,21,7,6,157,Right,73,73,24,Blue,No,No correction,No,Bus,25,17,22,High School degree,4,No,Yes,Yes,No,C,3.6,2.37,1002,0,0,front left,6,Spring,No,36,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,May,30,1995,64,65,10,7,167,Right,0,0,27,Hazel,Yes,Contacts,No,Bus,29,19,22,Bachelor's degree,1,No,Yes,Yes,No,A,3.8,2.8,120,0,1,front right,8,Winter,No,0,Healthy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Jun,27,1996,64,22,9,5,195,Right,58,40,72,Brown,No,No correction,No,Bus,20,19,25,High School degree,3,Yes,Yes,Yes,No,C,0.1,3.06,250,0,3,front right,6,Spring,No,25,Rich,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Jan,10,1997,73,73,12,9,185,Right,59,57,42,Brown,No,No correction,No,Walk,30,34,39,Master's degree,3,No,Yes,No,No,A,3.7,3.9,300,0,3,front right,7,Summer,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Male,No,Sep,1,1989,72,68,10,7,141,Right,50,52,25,Brown,Yes,Contacts,Yes,Walk,9,32,34,Bachelor's degree,1,No,Yes,Yes,No,A,3.9,3.57,314,0,0,front left,6,Winter,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Dec,12,1985,74,60,11,8,305,Left,49,56,25,Brown,Yes,Contacts,Yes,Walk,15,28,24,Doctorate,1,No,Yes,Yes,No,A,4,3.31,209,0,15,rear left,5,Winter,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Male,No,Jun,24,1994,68,67,10,6,158,Left,50,50,27,Blue,No,No correction,No,Walk,12,30,33,Bachelor's degree,2,No,Yes,Yes,No,A,2.6,2.89,276,0,15,front left,9,Summer,No,0,Rich,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Mar,18,1995,62,72,8,6,140,Right,18,10,15,Blue,No,No correction,No,Bus,6,31,39,None,2,Yes,Yes,Yes,No,F,3,3.7,562,0,50,front right,7,Spring,No,35,Rich,Spring,Spring 2016,MATH 2328
2016,Female,No,Feb,6,1998,178,0,11,0,162,Right,85,65,58,Brown,Yes,Contacts,No,Bus,20,17,19,Bachelor's degree,8,No,Yes,Yes,No,C,2.8,2.2,2274,0,0,rear left,3,Spring,No,20,Happy,Spring,Spring 2016,MATH 2328
2016,Male,No,Jul,8,1986,71,74,11,7,190,Right,45,40,17,Brown,No,No correction,No,Bus,30,22,25,Some college (no degree),2,No,Yes,No,No,C,2.5,2.05,1100,10,20,rear right,5,Summer,No,30,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Sep,12,1994,63,63,9,7,115,Right,45,45,25,Brown,No,No correction,No,Bus,30,21,34,High School degree,4,Yes,Yes,No,No,A,3.7,3.8,0,0,0,front right,8,Winter,No,19,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Jan,26,1996,74,72,11,8,195,Right,70,60,27,Hazel,No,No correction,No,Bus,25,32,33,Master's degree,2,No,Yes,Yes,No,A,3.2,2.9,869,0,30,rear right,3,Summer,No,15,Happy,Spring,Spring 2016,MATH 2328
2016,Female,No,Jul,25,1992,72,62,8,12,153,Right,130,114,90,Hazel,No,No correction,No,Bus,12,32,30,Some college (no degree),2,Yes,Yes,Yes,No,F,3.9,2,2300,0,0,rear right,2,Fall,No,35,Happy,Spring,Spring 2016,MATH 2328
2016,Female,No,Jun,19,1995,71,40,13,9,220,Right,60,60,98,Brown,Yes,Glasses,No,Bus,10,20,24,Some college (no degree),0,Yes,Yes,No,No,C,3.98,3,500,0,0,rear right,7,Winter,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Jan,9,1995,72,71,12,7,185,Right,60,60,31,Hazel,No,No correction,No,Bus,25,34,44,Master's degree,3,No,Yes,Yes,Yes,A,4,3.14,666,30,40,front right,6,Fall,No,20,Rich,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Apr,21,1994,75,79,13,10,215,Right,25,25,,Hazel,No,No correction,No,Car (by yourself),20,27,27,Bachelor's degree,2,No,Yes,No,No,B,3.7,2.2,750,0,2,front right,4,Summer,No,35,Rich,Spring,Spring 2016,MATH 2328
2016,Female,No,May,7,1985,63,61,9,6,115,Right,38,40,34,Brown,Yes,Glasses,No,Bus,25,33,34,High School degree,4,No,Yes,Yes,No,A,3.6,3.24,479,0,0,front left,7,Spring,No,20,Happy,Spring,Spring 2016,MATH 2328
2016,Male,No,Mar,26,1996,65,60,10,9,188,Right,18,22,52,Green,Yes,Contacts,No,Car (by yourself),22,19,26,High School degree,0,Yes,Yes,Yes,No,C,3.89,2.8,208,0,4,rear right,9,Spring,No,22,Rich,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Nov,11,1994,62,63,10,6,145,Right,57,20,26,Blue,Yes,Glasses,No,Bus,60,27,29,Bachelor's degree,2,No,Yes,Yes,No,A,4.13,4,703,0,3,rear left,7,Fall,Yes,15,Happy,Spring,Spring 2016,MATH 2328
2016,Female,No,Jan,7,1986,72,38,12,8,195,Right,26,24,23,Hazel,No,No correction,No,Bus,12,27,29,Master's degree,0,No,Yes,Yes,No,A,3.2,2.7,824,0,72,front left,10,Summer,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Apr,8,1993,66,62,9,7,123,Right,60,59,29,Green,Yes,Glasses,No,Car (by yourself),80,26,31,Some college (no degree),2,Yes,Yes,No,No,B,3.2,3.79,0,0,1,front right,6,Fall,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Male,No,Jul,18,1990,53,18,8,5,248,Right,50,52,96,Brown,Yes,Contacts,No,Bus,25,21,24,Some college (no degree),6,Yes,Yes,Yes,Yes,B,3.05,2.55,955,0,0,front left,8,Spring,No,0,Famous,Spring,Spring 2016,MATH 2328
2016,Female,No,Apr,13,1995,64,66,9,7,140,Right,63,61,74,Brown,Yes,Contacts,No,Bus,25,36,38,Bachelor's degree,1,No,Yes,Yes,No,B,3.2,3.6,1500,0,0,front left,7,Winter,No,20,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Nov,27,1994,73,76,12,7,189,Right,68,64,60,Blue,Yes,Contacts,No,Motorcycle,7,21,21,Some college (no degree),4,No,Yes,Yes,No,B,3.35,2.56,622,0,4,rear right,4,Winter,No,40,Rich,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Sep,2,1980,65,36,6,5,125,Right,15,6,72,Brown,Yes,Contacts,No,Bus,20,25,26,High School degree,2,Yes,Yes,Yes,No,A,3.4,3.93,0,0,0,front left,5,Summer,No,0,Healthy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Mar,6,1994,62,62,9,6,159,Right,57,59,28,Brown,Yes,Contacts,Yes,Walk,25,25,30,Some college (no degree),6,No,Yes,No,No,F,3.7,3.2,473,0,0,front left,5,Summer,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Jul,13,1989,70,67,10,7,160,Left,90,105,28,Green,No,No correction,No,Car (by yourself),35,40,36,Bachelor's degree,3,No,Yes,Yes,No,C,3.2,2.8,373,0,0,rear left,8,Spring,No,20,Healthy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Jul,18,1989,66,30,8,4,122,Right,35,22,16,Blue,Yes,Contacts,No,Car (by yourself),70,22,31,Some college (no degree),1,No,Yes,No,No,B,3.8,2.4,380,0,0,front left,0,Summer,No,20,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Dec,12,1994,62,58,9,6,114,Right,37,30,59,Brown,Yes,Contacts,No,Bus,15,23,24,Bachelor's degree,1,No,Yes,Yes,No,A,3.6,3.1,130,0,0,front left,5,Summer,No,15,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Jul,6,1996,62,5,9,7,130,Right,52,50,66,Hazel,Yes,Glasses,No,Car (by yourself),35,16,26,Some college (no degree),7,Yes,Yes,Yes,No,B,3.8,3.4,966,0,1,front right,6,Fall,No,15,Healthy,Spring,Spring 2016,MATH 2328
2016,Female,No,Nov,5,1995,62,61,9,7,165,Right,53,53,25,Brown,No,No correction,No,Bus,15,23,26,Some college (no degree),5,No,Yes,Yes,No,B,3.1,2.5,250,0,0,front right,12,Summer,No,20,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Jan,17,1990,63,34,9,7,115,Right,30,30,29,Hazel,Yes,Glasses,No,Car (by yourself),10,25,27,Bachelor's degree,1,No,Yes,Yes,No,A,2.5,3,0,0,0,rear right,9,Summer,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Sep,18,1996,72,52,11,7,165,Right,19,16,20,Brown,Yes,Glasses,No,Car (by yourself),0,20,19,Some college (no degree),1,Yes,Yes,Yes,No,B,3.78,3.13,50,0,10,front left,2,Summer,No,40,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Sep,23,1990,62,60,8,6,145,Right,48,49,23,Brown,Yes,Glasses,No,Bus,25,29,29,Some college (no degree),0,Yes,Yes,Yes,No,C,3.82,3.44,875,0,2,front right,9,Summer,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Feb,14,1992,67,45,12,9,259,Right,58,69,30,Blue,No,Glasses,No,Bicycle,4,32,36,Bachelor's degree,2,No,No,Yes,No,B,3.5,2.845,123,20,20,front right,7,Summer,No,12,Healthy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Jan,4,1993,64,60,6,6,170,Right,70,64,25,Blue,No,No correction,No,Bus,20,24,28,Master's degree,7,No,Yes,Yes,No,B,4,3.22,482,0,2,front right,4,Spring,No,20,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Jan,8,1994,58,59,9,7,105,Right,42,37,18,Brown,No,No correction,Yes,Bus,30,20,22,Bachelor's degree,3,No,Yes,Yes,Yes,C,3.2,3.2,170,0,0,rear right,0,Fall,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Jun,1,1993,69,70,9,5,155,Right,35,19,21,Brown,No,No correction,No,Bus,16,28,30,Some college (no degree),1,No,Yes,Yes,No,B,3.2,3.4,1009,0,8,front right,10,Fall,No,35,Healthy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Jun,6,1984,69,70,9,5,155,Right,35,19,20,Brown,No,No correction,No,Bus,15,28,30,Some college (no degree),1,No,Yes,Yes,No,B,3.2,3.4,1007,0,7,front right,6,Fall,No,40,Healthy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Apr,11,1995,68,71,10,6,155,Right,4,3,29,Green,No,No correction,No,Car (by yourself),10,36,38,Some college (no degree),2,Yes,Yes,No,No,A,3.3,3.2,700,0,2,front right,6,Spring,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Female,No,Nov,30,1995,77,76,12,8,320,Right,67,65,96,Blue,Yes,Glasses,No,Bus,20,28,29,Some college (no degree),2,Yes,Yes,No,No,D,3.8,2.2,50,0,2,front right,6,Winter,No,14,Happy,Spring,Spring 2016,MATH 2328
2016,Female,No,Jul,25,1993,64,65,10,7,140,Right,41,39,28,Hazel,No,No correction,No,Other,4,31,29,High School degree,3,Yes,Yes,No,No,C,3.5,2.6,477,0,10,rear right,6,Fall,No,12,Rich,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Nov,26,1994,59,60,8,6,145,Right,53,51,20,Brown,Yes,Contacts,Yes,Walk,10,21,23,None,2,Yes,Yes,No,No,C,3.78,3.02,252,1,0,front right,5,Summer,No,0,Famous,Spring,Spring 2016,MATH 2328
2016,Male,No,Jan,8,1994,64,34,6,5,129,Right,22,24,23,Brown,Yes,Contacts,No,Bus,8,21,22,Some college (no degree),2,Yes,Yes,No,No,C,3.6,2.6,700,0,0,front left,7,Summer,No,12,Healthy,Spring,Spring 2016,MATH 2328
2016,Male,No,Aug,4,1980,71,2,11,5,205,Right,208,108,72,Blue,No,No correction,No,Car (by yourself),30,22,24,High School degree,4,Yes,Yes,Yes,No,B,3.7,3,1,0,0,front right,5,Winter,No,25,Healthy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Sep,25,1992,69,67,10,7,152,Right,110,93,68,Hazel,No,No correction,No,Bus,30,28,37,Bachelor's degree,2,No,Yes,No,No,A,3,3.2,0,0,0,rear left,10,Winter,No,0,Healthy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Apr,14,1988,63,60,8,6,138,Right,59,55,26,Green,Yes,Contacts,No,Bus,20,33,37,Some college (no degree),5,No,Yes,Yes,No,A,3.8,2.6,600,0,0,rear right,9,Spring,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Male,No,Jul,4,1986,71,70,10,8,180,Right,68,63,30,Green,No,No correction,No,Bus,25,31,41,Bachelor's degree,3,No,Yes,Yes,Yes,A,4,3.14,664,40,60,front right,6,Fall,No,20,Rich,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Feb,2,1997,62,60,9,7,150,Right,48,45,25,Brown,Yes,Contacts,No,Car (by yourself),45,22,,Some college (no degree),3,Yes,Yes,Yes,No,A,3.5,3.2,100,0,1,rear left,6,Fall,No,32,Healthy,Spring,Spring 2016,MATH 2328
2016,Female,No,Dec,19,1995,67,75,11,8,160,Right,65,63,83,Brown,Yes,Contacts,No,Bus,20,26,33,Some college (no degree),1,No,Yes,Yes,No,B,3.5,3,127,0,0,front right,7,Fall,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Nov,3,1995,62,,8,7,182,Right,43,12,,Brown,Yes,Glasses,No,Car (by yourself),35,22,24,,2,Yes,Yes,Yes,No,B,,3.1,0,0,0,front right,4,Fall,No,10,Healthy,Spring,Spring 2016,MATH 2328
2016,Female,No,Feb,12,1997,70,42,12,7,150,Right,57,44,23,Hazel,Yes,Contacts,No,Bus,20,32,34,Bachelor's degree,1,No,Yes,Yes,Yes,B,3.7,2.9,321,1,8,rear right,8,Fall,No,5,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Jul,21,1995,60,57,8,9,128,Right,48,40,25,Brown,Yes,Contacts,No,Bus,15,21,23,None,2,Yes,Yes,No,No,B,3.3,2.8,610,0,0,front right,3,Summer,No,20,Healthy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Dec,1,1993,61,54,10,7,123,Right,18,16,54,Blue,Yes,Glasses,No,Bus,25,26,30,Bachelor's degree,1,No,Yes,No,No,A,3.4,3.5,263,10,3,rear right,6,Spring,No,25,Rich,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Sep,9,1994,66,62,10,7,126,Right,45,53,23,Hazel,No,No correction,Yes,Walk,15,25,25,High School degree,2,Yes,Yes,Yes,No,A,4,4,1463,1,6,front right,6,Summer,No,5,Happy,Spring,Spring 2016,MATH 2328
2016,Female,No,Sep,12,1995,64,32,7,5,157,Right,26,18,62,Brown,Yes,Contacts,No,Bus,15,25,32,None,2,Yes,Yes,Yes,No,A,3.8,2.9,467,0,0,front right,9,Spring,No,0,Healthy,Spring,Spring 2016,MATH 2328
2016,Male,No,Jul,12,1996,68,68,10,5,175,Right,71,52,17,Hazel,No,No correction,No,Car (by yourself),,25,27,Some college (no degree),3,No,Yes,Yes,No,D,3.4,3,637,0,5,rear left,6,Spring,No,15,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Aug,1,1988,70,64,10,7,265,Right,75,63,29,Blue,Yes,Contacts,No,Bus,20,30,30,Bachelor's degree,1,No,Yes,No,No,A,3.8,3.65,544,0,7,front right,7,Winter,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Female,No,Dec,5,1995,68,30,9,7,170,Right,54,48,80,Blue,Yes,Contacts,Yes,Walk,10,18,17,Master's degree,2,No,Yes,No,No,C,3.45,3.43,130,0,0,front right,3,Fall,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Female,No,Jun,29,1993,70,70,10,7,185,Right,58,50,20,Brown,Yes,Contacts,No,Car (by yourself),25,28,28,Some college (no degree),1,Yes,Yes,No,No,B,3.7,3.2,700,0,30,rear right,4,Spring,No,20,Happy,Spring,Spring 2016,MATH 2328
2016,Female,No,Dec,25,1990,72,25,10,5,140,Right,40,25,19,Brown,No,No correction,No,Bus,15,21,20,Some college (no degree),1,No,Yes,Yes,No,B,2.7,2.4,412,0,2,rear left,9,Summer,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Dec,21,1987,70,66,11,8,165,Right,59,51,22,Blue,No,No correction,No,Car (by yourself),25,32,35,High School degree,4,Yes,Yes,Yes,No,C,2.4,2.49,369,0,1,rear right,7,Summer,No,30,Healthy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Jun,6,1995,72,68,10,6,245,Left,0,40,17,Brown,Yes,Glasses,Yes,Walk,7,26,27,Bachelor's degree,1,No,Yes,No,Yes,C,3,2.4,461,0,4,rear right,5,Winter,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Male,No,Sep,5,1992,64,64,10,5,115,Right,15,10,36,Brown,Yes,Glasses,Yes,Walk,15,40,49,High School degree,1,Yes,Yes,Yes,No,B,3.4,3,400,0,1,front right,4,Fall,No,100,Healthy,Spring,Spring 2016,MATH 2328
2016,Female,No,Sep,10,1996,68,67,10,7,140,Right,50,48,28,Brown,No,No correction,No,Bus,35,22,23,Bachelor's degree,1,No,Yes,Yes,No,A,3.6,3.41,853,0,0,front right,7,Summer,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Dec,17,1996,65,15,10,10,160,Right,0,0,65,Green,Yes,Contacts,Yes,Bus,12,23,28,Master's degree,3,No,Yes,No,No,B,4,3.3,500,0,0,front right,8,Spring,No,12,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,May,25,1995,59,58,11,5,170,Right,20,0,150,Brown,Yes,Contacts,No,Walk,5,25,30,Some college (no degree),0,No,Yes,Yes,Yes,C,3.5,2,1000,0,5,front right,7,Summer,No,20,Rich,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Apr,16,1992,66,60,14,5,250,Right,2,67,30,Brown,Yes,Glasses,No,Car (by yourself),60,27,26,None,4,Yes,Yes,Yes,No,A,3.5,3.1,165,0,1,front right,2,Fall,No,24,Healthy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Sep,25,1993,67,66,7,6,118,Right,50,44,26,Brown,No,No correction,No,Bus,15,38,38,Some college (no degree),3,No,Yes,Yes,No,A,3.96,3.6,1210,0,3,front right,4,Summer,No,,Happy,Spring,Spring 2016,MATH 2328
2016,Male,No,Mar,26,1988,65,,10,,140,Right,65,57,75,Brown,Yes,Contacts,No,Bus,20,40,42,Bachelor's degree,0,No,Yes,Yes,Yes,B,3.5,2.8,1543,0,1,front right,8,Fall,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Male,No,Apr,22,1997,70,67,11,8,165,Right,80,70,24,Brown,No,No correction,No,Carpool,7,22,20,Bachelor's degree,6,No,Yes,Yes,No,B,3,2.8,566,0,7,front left,8,Spring,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Feb,29,1996,64,62,11,7,,Right,26,20,84,Brown,No,No correction,No,Car (by yourself),35,22,23,Master's degree,5,No,Yes,Yes,No,B,3.2,4,1022,0,0,rear left,6,Fall,No,23,Happy,Spring,Spring 2016,MATH 2328
2016,Female,No,Sep,15,1997,65,65,9,7,136,Right,64,52,27,Blue,Yes,Contacts,No,Car (by yourself),30,22,25,Some college (no degree),1,Yes,Yes,No,No,C,3.4,3.1,2208,0,4,front right,7,Spring,No,15,Happy,Spring,Spring 2016,MATH 2328
2016,Female,No,May,3,1996,67,68,9,6,150,Right,25,24,27,Green,Yes,Contacts,Yes,Walk,6,41,34,Bachelor's degree,3,No,Yes,No,No,A,4.8,3.5,1295,0,2,rear left,0,Summer,Yes,0,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Jul,19,1993,61,23,9,7,103,Right,25,19,16,Brown,Yes,Contacts,Yes,Walk,15,25,28,Bachelor's degree,8,No,Yes,No,No,A,3.9,3.7,600,0,0,front right,7,Fall,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Female,No,Feb,16,1995,70,28,9,6,142,Right,60,50,17,Hazel,No,No correction,No,Walk,15,41,40,Bachelor's degree,1,No,Yes,Yes,No,A,4,3.6,971,0,4,front right,5,Summer,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,May,26,1996,66,68,9,7,122,Right,57,54,25,Brown,No,No correction,No,Bus,60,24,23,Bachelor's degree,1,No,Yes,Yes,No,C,3.5,3,1081,0,0,front right,3,Summer,No,4,Rich,Spring,Spring 2016,MATH 2328
2016,Male,Yes,May,24,1996,63,60,9,8,128,Right,70,62,21,Brown,Yes,Contacts,No,Bus,20,22,30,High School degree,6,Yes,Yes,No,No,B,3.6,2.8,0,0,2,front right,7,Fall,No,0,Healthy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Sep,8,1988,69,68,10,7,150,Right,51,42,14,Hazel,No,No correction,Yes,Walk,8,39,41,Bachelor's degree,4,No,Yes,Yes,No,A,3.87,3.95,470,0,0,front right,6,Spring,No,10,Healthy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Jun,6,1995,63,60,6,4,128,Right,0,33,26,Brown,Yes,Contacts,No,Car (by yourself),25,28,37,Some college (no degree),3,No,Yes,Yes,No,A,3.4,2.6,882,0,0,front right,7,Summer,No,15,Happy,Spring,Spring 2016,MATH 2328
2016,Male,Yes,Oct,6,1993,65,64,8,6,130,Right,50,47,19,Brown,No,No correction,No,Bus,10,37,37,Master's degree,1,No,Yes,Yes,No,B,4,2.4,1067,3,6,front right,4,Winter,,4,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Apr,22,1997,74,75,12,7,234,Right,0,37,100,Blue,Yes,Glasses,No,Bus,15,25,35,High School degree,2,Yes,Yes,Yes,No,B,3.87,2.63,1139,0,3,front right,5,Fall,No,5,Happy,Spring,Spring 2016,MATH 2328
2016,Female,No,Jun,20,1995,60,60,6,5,113,Right,40,37,24,Brown,Yes,Glasses,No,Car (by yourself),45,36,36,Bachelor's degree,1,No,No,Yes,No,C,3.98,3.45,60,0,0,front right,6,Spring,No,20,Happy,Spring,Spring 2016,MATH 2328
2016,Female,No,Oct,15,1994,60,17,6,5,132,Right,56,56,22,Brown,No,No correction,Yes,Bicycle,10,32,33,High School degree,2,Yes,Yes,Yes,No,A,3.9,4,192,0,0,rear right,4,Winter,No,0,Rich,Spring,Spring 2016,MATH 2328
2016,Female,No,Jun,30,1997,74,75,11,7,185,Right,74,65,23,Blue,No,No correction,No,Bus,30,32,33,Some college (no degree),4,No,Yes,No,No,C,2.5,3.2,0,0,7,front right,8,Spring,No,0,Rich,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Apr,28,1996,69,23,11,8,215,Left,50,50,50,Brown,No,Glasses,No,Car (by yourself),50,29,29,Bachelor's degree,2,Yes,Yes,Yes,No,B,2.9,3,300,0,0,front left,5,Summer,No,8,Happy,Spring,Spring 2016,MATH 2328
